session,feature,username,hostname,start_action,start_datetime,end_datetime,duration_min,end_action,product,customer,license_type,count,level,hash_id
"18000197D9971840","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 06:32:13.526","2025-08-27 07:06:31.811","34.3","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971840-270825063213-AITS25A1NB0260-thirada.s"
"480001980D1A8F2B","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-27 07:30:56.957","2025-08-27 08:21:54.870","50.97","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A8F2B-270825073056-AHT19ITNB0060-jirapat.b"
"28000197D9972659","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 07:14:10.859","2025-08-27 08:38:26.692","84.26","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972659-270825071410-AITS25A1NB0260-thirada.s"
"28000197D9972652","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 06:50:22.082","2025-08-27 08:47:56.214","117.57","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972652-270825065022-AITS25A1NB0260-thirada.s"
"28000197D9972664","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-27 07:39:53.764","2025-08-27 09:14:30.709","94.62","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972664-270825073953-AITS25A1NB0210-yamonporn.t"
"18000197D997186A","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 08:32:00.494","2025-08-27 09:22:57.913","50.96","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D997186A-270825083200-AITS25A1NB0260-thirada.s"
"18000197D9971876","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-27 09:09:00.818","2025-08-27 10:16:37.482","67.61","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971876-270825090900-AITS25A1NB0260-thirada.s"
"18000197D997186F","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-27 08:48:41.500","2025-08-27 11:02:56.837","134.26","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D997186F-270825084841-AHT19ITNB0060-jirapat.b"
"18000197D9971857","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-27 07:39:37.895","2025-08-27 12:07:04.210","267.44","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971857-270825073937-AHT19ITNB0040-wuthinan.j"
"18000197D99718AE","CAC-MCE","wuthinan.j","AHT19ITNB0040","Grant","2025-08-28 01:18:06.013","2025-08-28 01:44:37.547","26.53","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D99718AE-280825011806-AHT19ITNB0040-wuthinan.j"
"18000197D99718D6","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-28 04:20:15.095","2025-08-28 12:07:06.148","466.85","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-18000197D99718D6-280825042015-AHT19ITNB0060-jirapat.b"
"28000197D997277B","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-29 03:04:16.204","2025-08-29 05:18:29.584","134.22","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997277B-290825030416-AITS25A1NB0260-thirada.s"
"480001980D1A913F","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-29 07:57:20.771","2025-08-29 08:14:59.771","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A913F-290825075720-AITS25A1NB0210-yamonporn.t"
"28000197D99727C1","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-08-29 07:57:39.959","2025-08-29 08:15:18.962","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99727C1-290825075739-AITS25A1NB0210-yamonporn.t"
"28000197D997279F","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-08-29 06:04:46.303","2025-08-29 09:58:54.734","234.14","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997279F-290825060446-AITS25A1NB0260-thirada.s"
"480001980D1A91F5","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-30 08:42:46.142","2025-08-30 11:46:58.984","184.21","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A91F5-300825084246-AHT19ITNB0060-jirapat.b"
"480001980D1A920B","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-30 11:47:13.942","2025-08-30 14:34:49.911","167.6","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A920B-300825114713-AHT19ITNB0060-jirapat.b"
"28000197D997283E","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-08-31 01:40:30.566","2025-08-31 13:57:48.536","737.3","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-28000197D997283E-310825014030-AHT19ITNB0060-jirapat.b"
"480001980D1A92D6","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-01 01:37:39.830","2025-09-01 05:31:49.313","234.16","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A92D6-010925013739-AITS25A1NB0260-thirada.s"
"28000197D99728D4","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-01 04:25:29.970","2025-09-01 05:35:02.481","69.54","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99728D4-010925042529-AITS25A1NB0210-yamonporn.t"
"28000197D99728E2","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-01 05:53:56.896","2025-09-01 06:34:42.123","40.75","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99728E2-010925055356-AITS25A1NB0210-yamonporn.t"
"28000197D9972909","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-01 09:15:34.304","2025-09-01 09:29:02.046","13.46","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972909-010925091534-AITS25A1NB0210-yamonporn.t"
"480001980D1A9332","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-01 05:59:50.684","2025-09-01 10:10:38.264","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9332-010925055950-AITS25A1NB0260-thirada.s"
"28000197D997290F","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-01 10:00:37.274","2025-09-01 12:01:07.020","120.5","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D997290F-010925100037-AITS25A1NB0210-yamonporn.t"
"480001980D1A930C","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-01 03:55:28.161","2025-09-01 14:12:41.087","617.22","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A930C-010925035528-AHT19ITNB0060-jirapat.b"
"480001980D1A93AA","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-02 01:12:42.417","2025-09-02 02:20:19.660","67.62","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A93AA-020925011242-AHT19ITNB0060-jirapat.b"
"28000197D9972973","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-02 06:07:16.561","2025-09-02 07:14:53.148","67.61","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972973-020925060716-AITS25A1NB0260-thirada.s"
"28000197D9972983","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-02 06:49:16.709","2025-09-02 07:44:24.104","55.12","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972983-020925064916-AITS25A1NB0210-yamonporn.t"
"480001980D1A940C","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-02 06:58:51.430","2025-09-02 08:06:28.002","67.61","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A940C-020925065851-AITS25A1NB0260-thirada.s"
"18000197D9971BC6","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-02 07:58:07.275","2025-09-02 09:55:41.356","117.57","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971BC6-020925075807-AITS25A1NB0260-thirada.s"
"28000197D99729BC","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-02 09:39:35.369","2025-09-02 10:13:53.643","34.3","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D99729BC-020925093935-AITS25A1NB0260-thirada.s"
"18000197D9971C2D","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-03 01:52:01.417","2025-09-03 05:29:30.808","217.49","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971C2D-030925015201-AITS25A1NB0260-thirada.s"
"18000197D9971C24","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-03 01:26:06.346","2025-09-03 05:30:40.898","244.58","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971C24-030925012606-AITS25A1NB0210-yamonporn.t"
"28000197D9972A1A","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-03 05:14:11.457","2025-09-03 05:31:50.459","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972A1A-030925051411-AITS25A1NB0260-thirada.s"
"28000197D9972A2A","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-03 06:06:39.165","2025-09-03 06:16:12.292","9.55","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972A2A-030925060639-AITS25A1NB0260-thirada.s"
"18000197D9971C71","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-03 06:04:22.980","2025-09-03 10:09:03.197","244.67","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971C71-030925060422-AITS25A1NB0210-yamonporn.t"
"18000197D9971C73","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-03 06:06:39.300","2025-09-03 10:17:27.261","250.8","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971C73-030925060639-AITS25A1NB0260-thirada.s"
"18000197D9971D33","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-04 07:57:07.260","2025-09-04 08:07:03.945","9.94","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971D33-040925075707-AITS25A1NB0260-thirada.s"
"18000197D9971CE3","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-04 01:24:12.154","2025-09-04 10:10:25.872","526.23","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971CE3-040925012412-AITS25A1NB0260-thirada.s"
"480001980D1A9648","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-05 01:13:26.813","2025-09-05 05:24:14.484","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9648-050925011326-AITS25A1NB0260-thirada.s"
"480001980D1A96DA","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-05 07:44:44.495","2025-09-05 07:44:58.593","0.23","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A96DA-050925074444-AITS25A1NB0260-thirada.s"
"480001980D1A96BC","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-05 05:58:45.966","2025-09-05 10:06:53.243","248.12","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A96BC-050925055845-AITS25A1NB0260-thirada.s"
"480001980D1A9742","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-06 01:14:26.627","2025-09-06 05:25:14.110","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9742-060925011426-AITS25A1NB0260-thirada.s"
"480001980D1A977B","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-06 06:00:38.918","2025-09-06 09:14:58.365","194.32","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A977B-060925060038-AITS25A1NB0260-thirada.s"
"480001980D1A9847","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-08 01:31:12.743","2025-09-08 02:01:45.698","30.55","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A9847-080925013112-AHT19ITNB0060-jirapat.b"
"28000197D9972C4D","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-08 01:18:48.850","2025-09-08 05:29:36.477","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972C4D-080925011848-AITS25A1NB0260-thirada.s"
"28000197D9972C91","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-08 05:59:47.297","2025-09-08 10:01:57.110","242.16","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972C91-080925055947-AITS25A1NB0260-thirada.s"
"28000197D9972CBD","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-08 09:51:17.939","2025-09-08 14:02:06.608","250.81","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-28000197D9972CBD-080925095117-AHT19ITNB0060-jirapat.b"
"28000197D9972CF5","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-09 00:53:19.294","2025-09-09 04:16:03.553","202.74","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-28000197D9972CF5-090925005319-AHT19ITNB0060-jirapat.b"
"480001980D1A991E","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-09 01:30:44.445","2025-09-09 05:33:07.113","242.38","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A991E-090925013044-AITS25A1NB0260-thirada.s"
"480001980D1A9978","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-09 06:00:54.170","2025-09-09 07:25:10.039","84.26","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9978-090925060054-AITS25A1NB0260-thirada.s"
"480001980D1A9997","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-09 07:12:38.207","2025-09-09 08:53:33.108","100.92","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9997-090925071238-AITS25A1NB0260-thirada.s"
"480001980D1A997E","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-09 06:27:44.807","2025-09-09 10:09:12.312","221.46","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A997E-090925062744-AITS25A1NB0210-yamonporn.t"
"18000197D9971FDA","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-09 08:47:19.024","2025-09-09 10:11:34.851","84.26","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9971FDA-090925084719-AITS25A1NB0260-thirada.s"
"480001980D1A9989","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-09 06:44:56.914","2025-09-09 11:00:18.149","255.35","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A9989-090925064456-AHT19ITNB0060-jirapat.b"
"28000197D9972DD1","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-10 04:24:34.075","2025-09-10 04:24:46.115","0.2","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972DD1-100925042434-AITS25A1NB0260-thirada.s"
"480001980D1A9A0E","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-10 02:10:15.431","2025-09-10 05:31:05.857","200.84","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9A0E-100925021015-AITS25A1NB0260-thirada.s"
"480001980D1A9A3C","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-10 06:00:15.827","2025-09-10 10:11:03.384","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9A3C-100925060015-AITS25A1NB0260-thirada.s"
"480001980D1A9AEC","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-11 02:16:41.144","2025-09-11 05:05:06.967","168.43","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9AEC-110925021641-AITS25A1NB0210-yamonporn.t"
"28000197D9972E67","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-11 01:21:53.082","2025-09-11 05:32:40.591","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972E67-110925012153-AITS25A1NB0260-thirada.s"
"480001980D1A9B31","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-09-11 06:23:08.532","2025-09-11 06:48:02.812","24.9","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9B31-110925062308-AHT19ITNB0030-pathamalee.r"
"28000197D9972EAC","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-09-11 06:48:04.467","2025-09-11 08:12:20.156","84.26","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972EAC-110925064804-AHT19ITNB0030-pathamalee.r"
"18000197D997213F","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-11 08:20:30.954","2025-09-11 08:25:10.410","4.66","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D997213F-110925082030-AITS25A1NB0210-yamonporn.t"
"480001980D1A9B5E","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-11 08:25:14.571","2025-09-11 08:28:07.459","2.88","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9B5E-110925082514-AITS25A1NB0210-yamonporn.t"
"28000197D9972E96","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-11 06:00:42.340","2025-09-11 08:48:18.022","167.59","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972E96-110925060042-AITS25A1NB0260-thirada.s"
"28000197D9972ECC","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-11 08:34:53.016","2025-09-11 09:09:11.291","34.3","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-28000197D9972ECC-110925083453-AITS25A1NB0260-thirada.s"
"18000197D9972146","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-11 09:05:42.958","2025-09-11 12:59:51.282","234.14","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9972146-110925090542-AITS25A1NB0260-thirada.s"
"18000197D997214F","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-09-11 09:31:55.107","2025-09-11 13:01:10.097","209.25","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D997214F-110925093155-AHT19ITNB0030-pathamalee.r"
"18000197D997215B","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-11 12:52:24.894","2025-09-11 13:26:43.164","34.3","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D997215B-110925125224-AITS25A1NB0260-thirada.s"
"480001980D1A9B81","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-11 13:17:19.989","2025-09-11 13:38:04.209","20.74","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9B81-110925131719-AITS25A1NB0260-thirada.s"
"18000197D9972155","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-11 11:17:07.068","2025-09-11 13:38:49.872","141.71","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-18000197D9972155-110925111707-AITS25A1NB0210-yamonporn.t"
"480001980D1A9BE7","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-12 01:42:44.252","2025-09-12 05:20:13.528","217.49","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9BE7-120925014244-AITS25A1NB0260-thirada.s"
"480001980D1A9C2E","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-12 06:00:49.856","2025-09-12 10:11:37.552","250.79","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-480001980D1A9C2E-120925060049-AITS25A1NB0260-thirada.s"
"480001980D1A9CD5","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-13 02:40:14.732","2025-09-13 14:05:37.492","685.38","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-480001980D1A9CD5-130925024014-AHT19ITNB0060-jirapat.b"
"280001994250D040","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-13 14:53:59.347","2025-09-13 15:11:38.348","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-280001994250D040-130925145359-AITS25A1NB0210-yamonporn.t"
"48000199425109FB","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-13 14:54:13.938","2025-09-13 15:11:52.938","17.65","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-48000199425109FB-130925145413-AITS25A1NB0210-yamonporn.t"
"280001994250D041","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-13 14:54:22.053","2025-09-13 16:53:33.323","119.19","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-280001994250D041-130925145422-AITS25A1NB0210-yamonporn.t"
"180001994250C71B","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-14 01:04:56.833","2025-09-14 01:44:40.905","39.73","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-180001994250C71B-140925010456-AHT19ITNB0060-jirapat.b"
"280001994250D08B","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-14 10:52:53.977","2025-09-14 12:33:49.120","100.92","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-280001994250D08B-140925105253-AITS25A1NB0210-yamonporn.t"
"4800019942510A24","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-14 02:07:15.030","2025-09-14 14:04:26.665","717.19","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-4800019942510A24-140925020715-AHT19ITNB0060-jirapat.b"
"280001994250D08E","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-14 13:11:14.960","2025-09-14 15:10:36.836","119.36","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-280001994250D08E-140925131114-AITS25A1NB0210-yamonporn.t"
"4800019942510ACF","CAC-MCE","pathamalee.r","AHT19ITNB0030","Grant","2025-09-15 02:30:26.369","2025-09-15 03:18:43.857","48.29","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-4800019942510ACF-150925023026-AHT19ITNB0030-pathamalee.r"
"4800019942510AB1","CAC","jirapat.b","AHT19ITNB0060","Grant","2025-09-15 00:57:58.679","2025-09-15 05:25:28.843","267.5","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-Dassault Systemes V5-4800019942510AB1-150925005758-AHT19ITNB0060-jirapat.b"
"4800019942510ACE","CAC-MCE","thirada.s","AITS25A1NB0260","Grant","2025-09-15 02:18:02.810","2025-09-15 05:33:44.654","195.7","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-4800019942510ACE-150925021802-AITS25A1NB0260-thirada.s"
"180001994250C7A3","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-15 02:14:00.514","2025-09-15 05:34:50.710","200.84","TimeOut","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-180001994250C7A3-150925021400-AITS25A1NB0210-yamonporn.t"
"180001994250C7CC","CAC-MCE","yamonporn.t","AITS25A1NB0210","Grant","2025-09-15 05:55:19.715","2025-09-15 08:23:35.652","148.27","Detachment","Dassault Systemes V5","R1132103523417","ConcurrentUser","1","STD","CAC-MCE-Dassault Systemes V5-180001994250C7CC-150925055519-AITS25A1NB0210-yamonporn.t"
